161,3291492158
162,2213452422
163,567173675
164,2776401959
165,834828873
166,3530761581
167,1225540897
168,843529822
169,743590815
170,287198762
171,3406352838
172,3147183388
173,583474250
174,2314508729
175,2835894906
176,643135876
177,588041390
178,2059033296
179,4076327230
180,4256015790
181,1913162223
182,343078615
183,2656003930
184,3109905662
185,1445202054
186,950265715
187,3344155513
188,4214361593
189,2823290062
190,1840800800
191,503096389
192,1263767709
193,225385741
194,121010174
195,3003812949
196,3728763620
197,3095058193
198,493839225
199,1911898283
200,1067444669
201,1270772842
202,2586214399
203,3574814138
204,2935642061
205,124942173
206,1770167493
207,279346218
208,1918533864
209,1914751881
210,1435670469
211,1601751860
212,2058929128
213,143989316
214,3967139776
215,1311134100
216,58535178
217,4125102584
218,420581948
219,3216744707
220,2542381717
221,276603612
222,589869294
223,2638676598
224,755732352
225,910409629
226,3558854397
227,817809879
228,3891291253
229,1682514050
230,3061983864
231,228238124
232,1274093948
233,2815108111
234,3856048995
235,2807993994
236,2320335633
237,2976832972
238,1928374329
239,2160878288
240,3100031634
241,1597869221
242,3905775287
243,3014012308
244,3368582979
245,1609319728
246,1277128265
247,2673487737
248,1663318383
249,1790065007
250,3310149797
251,1019470862
252,1293181642
253,2060386803
254,2993933247
255,374333104
256,648147724
257,858900148
258,1996775060
259,2541230209
260,3124039596
261,3925084251
262,1281685380
263,1739258625
264,3599964627
265,4139073457
266,2052119460
267,3728003027
268,1158638678
269,324578875
270,2346851189
271,222171921
272,1479392660
273,3876343973
274,2869444692
275,3316813586
276,2491455891
277,4193207621
278,532144671
279,1020179361
280,3179161152
281,3551023478
282,1614748196
283,3562754283
284,647692250
285,4191537881
286,1866282454
287,449930596
288,3593367227
289,3080320879
290,2472089773
291,4194046982
292,3694232449
293,1694354720
294,2273338366
295,1710942364
296,717044300
297,3921458147
298,2270915842
299,4005816246
300,1448483791
301,800631729
302,1130862014
303,1469172680
304,1429239410
305,1950281406
306,4227574109
307,123379332
308,2548592400
309,299919897
310,1532303220
311,2517905398
312,872752161
313,1320662860
314,1323450980
315,2860907179
316,3326641673
317,625702136
318,1867467417
319,1963746424
320,1867607740
321,2730492606
322,2957650050
323,3764473473
324,3022074764
325,3218574999
326,1412557320
327,2070269187
328,326218825
329,2397728558
330,1520461617
331,1267645271
332,3075735797
333,2271127067
334,2991165116
335,1680380036
336,3388924325
337,2777453369
338,1061232937
339,2505737060
340,2419482326
341,2586260676
342,325628795
343,3742673978
344,3791681227
345,2094560611
346,1589701571
347,2387007397
348,1479348514
349,2291855071
350,3559317522
351,950502852
352,3574004338
353,776252387
354,4049684772
355,4088019179
356,3416350859
357,3128603211
358,2975185161
359,1000720462
360,2681563516
361,2527800464
362,189276123
363,67861344
364,4091287298
365,2084090568
366,1138589435
367,498502665
368,1298568729
369,3591884276
370,930635807
371,2399063631
372,3715089254
373,1590396003
374,1606590703
375,1188908159
376,2732868494
377,3765581281
378,212720085
379,3178718710
380,2056241392
381,1193402047
382,2971826032
383,2303416724
384,620979955
385,3662561015
386,875588597
387,1839504294
388,4236777698
389,270161933
390,562469421
391,3653044268
392,3677233772
393,889785848
394,3212344604
395,2449545342
396,613816692
397,1705571566
398,1478989930
399,3146072779
400,3359121327
401,2920804578
402,1885726271
403,2813524360
404,3688856355
405,3866743449
406,1553644685
407,1857947565
408,2121052106
409,1082459426
410,2900194271
411,1497325564
412,3236017606
413,1095398126
414,2302082436
415,600125737
416,2382616969
417,2698598245
418,1899671342
419,990879477
420,1416284438
421,3772702317
422,2043012323
423,3016386143
424,3372291319
425,3314419403
426,4119007236
427,2272640995
428,3000289424
429,4053530148
430,1179324126
431,3654915446
432,2131569084
433,585088646
434,4293187994
435,2125429109
436,1168441558
437,1411547145
438,3178467733
439,1480175103
440,1485721461
441,1580721204
442,1892353885
443,1495171290
444,2120490232
445,2279522919
446,424418117
447,3317352760
448,1304205877
449,4008441453
450,194356314
451,3158991745
452,1597398097
453,1893562181
454,2893906781
455,3496171323
456,3406543562
457,1880692322
458,3922460441
459,2554357699
460,306200029
461,3554774758
462,1686827152
463,3609695080
464,230259080
465,1453025404
466,1187394773
467,3945356577
468,2967344171
469,4219875549
470,1307059789
471,2508210054
472,1821762456
473,2511809369
474,2861816444
475,3602536696
476,1439911263
477,1966587209
478,3869382220
479,1194902633
480,3729733159
481,1067772322
482,4026328793
483,2534222550
484,1937435874
485,2176699439
486,1544423187
487,3670878251
488,3557881835
489,3425718922
490,2310258898
491,177171415
492,818303141
493,3012189973
494,1633521307
495,4093517109
496,2968565968
497,3110067697
498,2750891435
499,363167417
500,2368533042
501,2470525250
502,1823922302
503,2238550693
504,3960563922
505,1988934793
506,951193248
507,3772920448
508,2745758682
509,1445571924
510,3538108760
511,2561013209
512,2926735943
513,4200694125
514,22151774
515,435097571
516,2370634938
517,146780938
518,1952107840
519,3165621804
520,1874104624
521,3885613570
522,1661838877
523,4059445725
524,964889207
525,3159086708
526,1733588351
527,3335804707
528,2179665989
529,2791664166
530,1032420200
531,3914417167
532,3650952670
533,4012382697
534,94063093
535,3376827027
536,3546052051
537,4208723437
538,3091288800
539,2692416994
540,952586183
541,651183727
542,3384999116
543,3739581336
544,985009584
545,1651742600
546,1438820722
547,1220169598
548,1054764527
549,3339907705
550,3339072356
551,1830454353
552,3034510021
553,608503552
554,2800563417
555,3100904981
556,1804807080
557,942460204
558,1004205473
559,3491949483
560,923963915
561,2038932208
562,477463918
563,579006234
564,707311753
565,4127657096
566,3469303043
567,4021099996
568,2800347618
569,3358315621
570,4147603077
571,2118483536
572,60784526
573,2308720420
574,1984710444
575,2528225580
576,25973807
577,4230079875
578,890190830
579,3335594206
580,1076925244
581,1454577251
582,2857360320
583,3992549949
584,2908964522
585,416274861
586,2782155357
587,1680195526
588,839040973
589,469544008
590,3339533256
591,1584602622
592,2483254331
593,3261376315
594,3644047796
595,29589108
596,2053139054
597,370581591
598,2535145726
599,2240441568
600,1436871512
601,3483891203
602,591031183
603,615517763
604,908385558
605,3376720162
606,3493977508
607,4286169613
608,2533589192
609,3354176322
610,2645269893
611,2066030111
612,830632063
613,2453230708
614,3871801821
615,3125662380
616,2598492979
617,4264514212
618,579616240
619,2920586679
620,1581892162
621,2136417850
622,959052194
623,2102242430
624,4066974561
625,3417681282
626,8649538
627,1963204059
628,3103251246
629,3552011924
630,1111789246
631,1524639827
632,3993187875
633,3070536846
634,1560217904
635,2905019380
636,790587982
637,1753047482
638,1009904769
639,223118375
640,274264113
641,441492860
642,1404329016
643,4152573121
644,912003899
645,3663102107
646,3561152261
647,415937002
648,3324041606
649,1011352951
650,2016631630
651,2345949878
652,1661522598
653,2402713429
654,1348509245
655,1563657024
656,880932094
657,649781849
658,687765686
659,1524704944
660,3996695116
661,776384255
662,2828825888
663,3468953531
664,748862020
665,2926440448
666,2874695246
667,76877284
668,3987688870
669,2090185315
670,3944697781
671,3365503579
672,449848150
673,2743227454
674,569517791
675,1664505385
676,693742356
677,2682720650
678,1658003144
679,3752598618
680,861228064
681,1451158314
682,3611938089
683,4087482901
684,2969041245
685,2824234576
686,402529934
687,2114600593
688,22290951
689,1272223460
690,1799903938
691,1578414203
692,1570658225
693,2132694110
694,4031837575
695,1660555253
696,747407953
697,3140256008
698,3294872581
699,2533678933
700,504585875
701,3529509175
702,551707479
703,1372802813
704,1417122259
705,1876660583
706,40211367
707,3879878687
708,1259874901
709,3318953274
710,4036649849
711,937649392
712,2870375761
713,3498908854
714,3435585446
715,3220581415
716,3828972557
717,3974716617
718,3627699693
719,3903225198
720,1641869668
721,2862858077
722,2416265899
723,3380261221
724,152816680
725,655464698
726,504705110
727,2900978097
728,2859932148
729,166382473
730,3329908771
731,2660771022
732,3741630990
733,2802151795
734,178480161
735,3057415767
736,3905244285
737,1190491945
738,1494562447
739,1622766927
740,2028303981
741,3794597220
742,969202351
743,3606244279
744,83195323
745,2736807303
746,3716235996
747,1564199624
748,1149420065
749,3613568960
750,3559376535
751,4015916042
752,3049597554
753,3041640849
754,3487594700
755,2672340668
756,2328801763
757,3606647585
758,2342306167
759,4142237681
760,1570884713
761,2395183385
762,3318908843
763,105093274
764,926521110
765,2426835963
766,3641729008
767,1651067173
768,104165338
769,3567818382
770,1226311658
771,1810845128
772,706095213
773,574516232
774,1678565829
775,4162006093
776,2247312087
777,2131916287
778,1064572249
779,2275321299
780,919423305
781,39256088
782,3783811627
783,1087090252
784,2103715714
785,2343539555
786,1934027537
787,811269490
788,1344302324
789,2149558690
790,2859871447
791,2315624078
792,3793998596
793,344232835
794,117109075
795,2902689610
796,3537941289
797,216811475
798,3828397640
799,1178629912
800,2102683299
801,1953332721
802,1897274080
803,2978531200
804,2904743308
805,2574911466
806,595573337
807,377166946
808,1917775216
809,1833000433
810,2712321692
811,3200413609
812,2743183864
813,2612353817
814,3699917358
815,2469343822
816,2786836567
817,3972278600
818,4172094332
819,1790546591
820,3751281621
821,27435092
822,4195769063
823,2785306803
824,2445826985
825,3754858309
826,3650729989
827,4202320943
828,153644751
829,233419431
830,3103271118
831,2911140179
832,3168730185
833,1289195393
834,163161068
835,3165511373
836,1609504675
837,259973392
838,980700880
839,199612989
840,2808494117
841,1347565350
842,2195560860
843,1031084464
844,5155813
845,3218793201
846,2007066759
847,3524440799
848,3713467564
849,4250023114
850,2843338404
851,414606331
852,4175333345
853,2014753935
854,1613178141
855,2715959136
856,1909591890
857,905827859
858,1243164001
859,573246945
860,1512210960
861,3354523972
862,318471116
863,1731185905
864,1776435054
865,2787387329
866,1976192863
867,2279438061
868,3906710962
869,4121107781
870,585500369
871,3215960887
872,799178219
873,1827215323
874,3456724799
875,867053778
876,2703125130
877,1195575086
878,3995721731
879,2199921154
880,3988113068
881,1153512198
882,2935015985
883,1413961829
884,213388760
885,2902739377
886,577434225
887,2370011112
888,222290061
889,1795410258
890,1277983802
891,650252986
892,2375479544
893,4114841629
894,4008224432
895,355335549
896,101004392
897,202904587
898,3505186780
899,1545982591
900,3364277337
901,146171034
902,2208672710
903,69487165
904,1202448522
905,1679795521
906,1401667812
907,3110947322
908,802916776
909,1742097733
910,2924377298
911,173044589
912,1362031992
913,4190489389
914,3384111969
915,2222835806
916,3237164639
917,2215421338
918,2579981280
919,4022682227
920,2892835323
921,2493314206
922,2471893781
923,2870855004
924,1536690202
925,3198860231
926,346330253
927,1698398072
928,1902532545
929,3634714888
930,4014034138
931,2495847432
932,4133193311
933,1206805984
934,806509918
935,2564326994
936,962393883
937,4215569916
938,1015931610
939,1900641947
940,2935519681
941,3910773007
942,628882696
943,2430508811
944,4063479717
945,1510833414
946,3351420295
947,1430097550
948,4069607038
949,1808416048
950,1447629037
951,4039270525
952,3693550803
953,2760669252
954,165285549
955,3809038631
956,266955018
957,2055115133
958,2989520024
959,2197183190
960,2562126009
961,974342457
962,2371402021
963,1466531440
964,2622682415
965,1445948206
966,3578566158
967,2317955339
968,3325056144
969,2737665189
970,3318277862
971,432273704
972,921357469
973,2428527942
974,2021208349
975,2510844795
976,2367534523
977,1363255147
978,3052290182
979,999663678
980,4004040736
981,3367899356
982,3560068123
983,1195559765
984,2677112668
985,1992782793
986,3116760177
987,2178645699
988,3918276322
989,2107131804
990,3803749036
991,1248437633
992,1266561986
993,2762140530
994,624843102
995,1471303042
996,1888020822
997,253951585
998,605372299
999,1329159441
1000,2552430124
1001,4037450312
1002,1709987521
1003,1555009949
1004,3003947462
1005,3680672781
1006,380834926
1007,2565290126
1008,1114719415
1009,620474055
1010,2471825242
1011,1130128861
1012,1757735574
1013,148642060
1014,308750196
1015,3473879711
1016,4185176950
1017,1404713057
1018,116985092
1019,1500223645
1020,268563134
1021,1277756968
1022,1198452679
1023,2711473621
1024,162411779
1025,3840520537
1026,4203491958
1027,1249885807
1028,2642815751
1029,365862295
1030,986371921
1031,420080802
1032,1430567431
1033,516430055
1034,53591704
1035,71268853
1036,1050014475
1037,190463845
1038,3330141625
1039,3899269580
1040,2982125705
1041,881126303
1042,4266083983
1043,351349628
1044,197327636
1045,2391327407
1046,1388843269
1047,2233662163
1048,2999926034
1049,2182171512
1050,1280679613
1051,2014207841
1052,3625539648
1053,2458838854
1054,705884811
1055,3874993442
1056,2465508055
1057,3042737644
1058,1959155767
1059,3293032524
1060,2757905047
1061,1721532339
1062,1328980767
1063,3196350481
1064,2138103179
1065,1128062453
1066,48695178
1067,1569651377
1068,1721788673
1069,369668537
1070,4266446757
1071,1287426288
1072,1680934551
1073,477841670
1074,3952134856
1075,1548075345
1076,1618021683
1077,3927538620
1078,223223647
1079,4210459579
1080,1707352245
1081,3333437741
1082,1233569829
1083,4169993861
1084,3126135308
1085,1888196544
1086,4215883710
1087,2440075822
1088,628195403
1089,3469016056
1090,3430314939
1091,3683779727
1092,639566081
1093,2198366429
1094,471594361
1095,2459128898
1096,1055482874
1097,331617499
1098,3438912046
1099,4172562263
1100,2187763581
1101,4261867091
1102,488747320
1103,987900008
1104,1694629945
1105,3082136358
1106,4197881658
1107,4237374520
1108,728677230
1109,3911864235
1110,2801399320
1111,89898745
1112,3712037370
1113,482358994
1114,1375971963
1115,1665691839
1116,3443539533
1117,3414067076
1118,1629805258
1119,4142977968
1120,2763863971
1121,3902489762
1122,1690409458
1123,254347158
1124,199172194
1125,2707590911
1126,1656455717
1127,983654703
1128,2479772901
1129,4218909046
1130,3570172170
1131,649081585
1132,2268197403
1133,3070378468
1134,1522013791
1135,965914070
1136,2776460603
1137,2281797054
1138,1594063918
1139,3327018541
1140,1376954277
1141,3680146426
1142,3454528072
1143,2296845951
1144,3405134349
1145,2197853550
1146,3644494899
1147,1945765001
1148,3460438831
1149,2391058981
1150,1954778685
1151,2891406038
1152,1432952021
1153,58578402
1154,3899814433
1155,2646501664
1156,400233598
1157,1733987912
1158,3837575854
1159,1293584485
1160,799767222
1161,3315616407
1162,1474487069
1163,2379050122
1164,967321786
1165,3326579456
1166,372000873
1167,1545583761
1168,826105438
1169,177433247
1170,3028168066
1171,3077009107
1172,3428221852
1173,205694121
1174,1947938573
1175,3407782676
1176,2927074864
1177,1992492091
1178,3406689138
1179,1405431972
1180,3284284258
1181,4187998040
1182,1042316362
1183,435692992
1184,1952663564
1185,2772556035
1186,1722920030
1187,3003565265
1188,2201285434
1189,440692141
1190,2536467172
1191,415761287
1192,1704356135
1193,1394967682
1194,3391745622
1195,3980405685
1196,1651194878
1197,1899969183
1198,2149654156
1199,275662885
1200,1186774998
1201,1564858414
1202,891461929
1203,666004464
1204,671852925
1205,3669274814
1206,1121063431
1207,2632561366
1208,2309377593
1209,2554176296
1210,453843092
1211,3683289233
1212,196088478
1213,1665620857
1214,4269655879
1215,2929414658
1216,3035131942
1217,1666562341
1218,954648597
1219,2358098611
1220,4010679584
1221,3695817571
1222,1939271002
1223,1998701258
1224,882299849
1225,2799455087
1226,1458248218
1227,2971231494
1228,3091016141
1229,1901816990
1230,2074498655
1231,11398862
1232,528733133
1233,1660819430
1234,116964774
1235,2786943471
1236,2816099410
1237,94017218
1238,141903836
1239,133865395
1240,2813788946
1241,4280083799
1242,403884199
1243,1051664666
1244,968874521
1245,436537348
1246,1309145645
1247,2454134566
1248,2599259447
1249,896534971
1250,1887120006
1251,4274296752
1252,2575330782
1253,2180548967
1254,942804967
1255,4109314936
1256,1834169471
1257,340106765
1258,4105267650
1259,1205788310
1260,2249841107
1261,3543871548
1262,4150361182
1263,1958222849
1264,2457435359
1265,1188256979
1266,1222793365
1267,3039792220
1268,382535820
1269,3204632899
1270,326387893
1271,3861706222
1272,1299369272
1273,4185867168
1274,1563664365
1275,2462708935
1276,2163076370
1277,1711182876
1278,2903832859
1279,3646863656
1280,3140176644
1281,2412035342
1282,3900278084
1283,2433584665
1284,2036137159
1285,3353539062
1286,2633011238
1287,3989907053
1288,1497088512
1289,2206377978
1290,1235973914
1291,1129995395
1292,2952335870
1293,3708020893
1294,4005258346
1295,1916861156
1296,3257096348
1297,3604009495
1298,2201650467
1299,129990252
1300,4285234303
1301,3593368400
1302,2761997503
1303,4010928801
1304,2727015229
1305,1254407949
1306,2888189022
1307,82401386
1308,2216406346
1309,76512519
1310,2912977363
1311,4292858616
1312,624249737
1313,825928375
1314,3695414455
1315,3183836706
1316,2647813456
1317,876612629
1318,4274575350
1319,1888452253
1320,380483160
1321,2357849164
1322,89410788
1323,779214189
1324,2636806914
1325,2519952715
1326,3105108550
1327,3594795217
1328,3084823050
1329,2959935848
1330,4137693841
1331,1493234546
1332,329568483
1333,3518117120
1334,2749036716
1335,1428496949
1336,2233081927
1337,2195469148
1338,2559535139
1339,828538772
1340,1373063046
1341,3662943919
1342,2062040124
1343,3821605115
1344,2672245108
1345,3881526825
1346,299368091
1347,3247328867
1348,4049391508
1349,3166791690
1350,1197457914
1351,3812855692
1352,315155815
1353,2733064203
1354,1668092243
1355,2853889787
1356,3145577685
1357,3513561776
1358,1262481947
1359,3310852055
1360,610014240
1361,2719005072
1362,84286132
1363,2102144875
1364,957172053
1365,586977259
1366,2317453871
1367,23316203
1368,1101849230
1369,2985851264
1370,2933627932
1371,4284289309
1372,4288712718
1373,38288419
1374,625564382
1375,2364752779
1376,3870403239
1377,1190618405
1378,996341887
1379,3411792984
1380,1235292369
1381,1561226208
1382,3811864089
1383,1740260308
1384,2800853856
1385,2861601972
1386,1133609104
1387,3552240212
1388,3265821492
1389,1728119452
1390,2513289461
1391,466440505
1392,2095588428
1393,4131835116
1394,2590113912
1395,3544248179
1396,3677369556
1397,3033721775
1398,72733828
1399,3644845910
1400,1533770209
1401,2413255200
1402,2895180379
1403,2509032352
1404,3510431537
1405,3537604628
1406,3271674729
1407,3488051570
1408,3675312825
1409,2109240899
1410,823303751
1411,1292192994
1412,2148924393
1413,647481320
1414,3972146687
1415,4054279075
1416,3845716812
1417,362386104
1418,2683385657
1419,797345959
1420,2610747933
1421,2771895493
1422,953910595
1423,4191176685
1424,1414180078
1425,2523906030
1426,194330200
1427,3475434062
1428,3690493508
1429,4137146988
1430,709344485
1431,1076516063
1432,2839475746
1433,688148503
1434,1933734055
1435,2043361788
1436,418143679
1437,3961343320
1438,683079470
1439,1081848435
1440,1438057846
1441,3994847088
1442,157946027
1443,2724029637
1444,698141154
1445,4139055923
1446,1330270619
1447,3649319738
1448,203765125
1449,433062906
1450,888655069
1451,1370644387
1452,3552670291
1453,3650541378
1454,1551382363
1455,585370397
1456,491188187
1457,336744348
1458,1533584616
1459,4105036000
1460,3094453486
1461,778855753
1462,1171941142
1463,858544704
1464,235644358
1465,1203837682
1466,2593084154
1467,2978183124
1468,93417869
1469,3831605099
1470,3068400548
1471,4164999618
1472,1911884123
1473,1016249450
1474,3817649078
1475,1125306664
1476,1701528166
1477,3963480088
1478,2285403039
1479,2016633199
1480,4019498555
1481,2760576597
1482,3673013889
1483,1233536511
1484,3493711326
1485,1018001168
1486,2597763571
1487,2876418218
1488,2080807131
1489,2971891726
1490,917875020
1491,896482997
1492,1046711550
1493,1283352813
1494,240386522
1495,4065092105
1496,4217033814
1497,427696501
1498,3906477572
1499,3307341328
1500,1679718901
1501,3003300585
1502,2073166565
1503,1812656262
1504,908737051
1505,3518289222
1506,1815856455
1507,970684440
1508,636054596
1509,3927079092
1510,3662833155
1511,12863020
1512,3786734578
1513,1916222996
1514,1776036126
1515,1638273011
1516,2311898248
1517,2015606925
1518,2412987049
1519,1515343780
1520,3942221866
1521,1893712627
1522,1108796350
1523,1423133306
1524,2106243076
1525,2987786758
1526,3962217339
1527,683046175
1528,3205355760
1529,84714518
1530,2241036709
1531,3707416410
1532,4057574483
1533,2334068245
1534,2986001454
1535,3944644702
1536,3771104028
1537,2597774571
1538,3279963027
1539,2846632196
1540,1214565869
1541,4030878565
1542,975580803
1543,1592750318
1544,1279813122
1545,376004728
1546,4282209312
1547,555824061
1548,1975971936
1549,1964019712
1550,3482145405
1551,929874643
1552,3203689723
1553,336586253
1554,2226773515
1555,2755389057
1556,1970201972
1557,1597245894
1558,1373648454
1559,3923982648
1560,1442084038
1561,1089781633
1562,1802308471
1563,3394665634
1564,1028284553
1565,1920442710
1566,2080011362
1567,1775021529
1568,2544368123
1569,4284962709
1570,1849369505
1571,3221153090
1572,3401268727
1573,3653672783
1574,4150821660
1575,1512474438
1576,934521622
1577,3498192438
1578,608439273
1579,2568717854
1580,1700213307
1581,517499407
1582,3155705426
1583,4226980657
1584,2241343472
1585,2765271472
1586,3576443414
1587,613867842
1588,1595575078
1589,3251872352
1590,1992258828
1591,2805413728
1592,509641118
1593,2090417938
1594,2073536833
1595,3013327259
1596,1004625276
1597,2194640820
1598,2339364488
1599,3901235964
1600,3682517252
1601,2530822482
1602,1813370828
1603,2439624841
1604,1885291422
1605,419420375
1606,724887187
1607,2656138075
1608,1921914798
1609,3224159734
1610,2730740812
1611,4079027930
1612,2416657966
1613,1293308998
1614,4035200880
1615,2076465774
1616,1347169700
1617,3745926983
1618,775813204
1619,3703166420
1620,1479849430
1621,4062237584
1622,3364616099
1623,1993634422
1624,1326510160
1625,3658694494
1626,2533227397
1627,1187121467
1628,2863543700
1629,1852784479
1630,1408146505
1631,532466113
1632,3961526714
1633,672345224
1634,1603085893
1635,67641717
1636,844629822
1637,1634317866
1638,1063388398
1639,2492654183
1640,3920489629
1641,1816262357
1642,3456350994
1643,3832986940
1644,3006425109
1645,357676439
1646,3183625221
1647,2868596075
1648,3176481057
1649,1437257679
1650,3142813263
1651,4264139896
1652,2738848165
1653,2134259472
1654,964120419
1655,2711113135
1656,2282624844
1657,2314182826
1658,1295677427
1659,3380906559
1660,145994560
1661,2460820009
1662,1197786739
1663,401888914
1664,1039384405
1665,3768303725
1666,4077932431
1667,427362823
1668,3894334170
1669,3375831991
1670,2002524152
1671,665719606
1672,99292555
1673,2514115300
1674,2751885944
1675,586851471
1676,733743120
1677,1535284949
1678,2216941471
1679,2512142015
1680,2010357354
1681,2815953499
1682,1019247908
1683,1143950095
1684,2801607318
1685,271824164
1686,669856682
1687,1937752851
1688,743526673
1689,2503494002
1690,75586548
1691,453249956
1692,2041402736
1693,2644379143
1694,2459317624
1695,4245791442
1696,1004855615
1697,2130663310
1698,1265534209
1699,2691911714
1700,2977702552
1701,3519553713
1702,1060592577
1703,2833773738
1704,2450665331
1705,10043814
1706,1930468271
1707,946120870
1708,881364736
1709,2527492920
1710,2323266483
1711,2076047669
1712,1991343347
1713,2267073166
1714,503719940
1715,3546072479
1716,1430093074
1717,96489743
1718,4261985880
1719,3068914171
1720,1951525559
1721,3312662756
1722,4175851296
1723,3200995631
1724,676846617
1725,2387539347
1726,3364835823
1727,3400324948
1728,3565221270
1729,1629974089
1730,1695330120
1731,2486361615
1732,3418768707
1733,4062978958
1734,703370012
1735,192779321
1736,3233931046
1737,813329046
1738,2658687323
1739,419082837
1740,4284363535
1741,1692911836
1742,1377146906
1743,1143839308
1744,2043449891
1745,2298302244
1746,957295286
1747,3252870866
1748,2811645540
1749,4165535131
1750,3468998740
1751,411094426
1752,1389453926
1753,629238114
1754,346592712
1755,1432840167
1756,3482248373
1757,2703927437
1758,4000412946
1759,1725589218
1760,3157154734
1761,77500754
1762,2929558754
1763,910185210
1764,2804124872
1765,3005345418
1766,4092697632
1767,2517228653
1768,1730967495
1769,481071007
1770,3037168149
1771,3003761653
1772,854842405
1773,3105472833
1774,1294396303
1775,2849682614
1776,602168281
1777,4229372009
1778,3401744404
1779,1532692598
1780,1858594110
1781,1737404822
1782,658044421
1783,4002976624
1784,1451292124
1785,1233617668
1786,1852650349
1787,2063993493
1788,3922826944
1789,2355922005
1790,1664801087
1791,1608964279
1792,3785674380
1793,2348454962
1794,290844835
1795,1028995954
1796,1118965433
1797,675802149
1798,2476741800
1799,4201948003
1800,1727525198
1801,2118303650
1802,1249553129
1803,1152787940
1804,1959008371
1805,562760140
1806,1262912562
1807,3537191641
1808,2534882020
1809,210765504
1810,2391263369
1811,619090942
1812,3352324659
1813,810882127
1814,41337817
1815,2223305176
1816,2891612396
1817,1732926996
1818,764763462
1819,3771471435
1820,2801819708
1821,1254304883
1822,829168248
1823,3369165573
1824,1293002603
1825,1239881667
1826,3688351796
1827,1247730157
1828,280425677
1829,2523818913
1830,1562119891
1831,2118453581
1832,2394304261
1833,2965801204
1834,3974562264
1835,2784273155
1836,161095916
1837,3866149957
1838,3860924424
1839,2179426641
1840,2834849162
1841,2241775901
1842,1335290010
1843,2697298687
1844,670021690
1845,1699011101
1846,1322672833
1847,387511932
1848,1204202489
1849,1269388688
1850,2954288319
1851,2580942554
1852,811975214
1853,2491720464
1854,1923958498
1855,2676970865
1856,2240933947
1857,663380149
1858,2991379087
1859,853638978
1860,3862388062
1861,1665004933
1862,2209142148
1863,2121344752
1864,3987707405
1865,301265885
1866,504428631
1867,3703493942
1868,1141566919
1869,2221684568
1870,3062697336
1871,3012888940
1872,2592635394
1873,1742379915
1874,2150430554
1875,3536250804
1876,387826993
1877,4166170840
1878,3150419123
1879,624237787
1880,4276775551
1881,1696623019
1882,277021172
1883,18133850
1884,4082904350
1885,303430010
1886,2413068106
1887,3210892178
1888,2750170653
1889,4181622285
1890,3144425093
1891,2520675117
1892,3281832937
1893,4272140316
1894,3468280035
1895,587533350
1896,3036279770
1897,1831882009
1898,1878900175
1899,1104445928
1900,1816943359
1901,1441597204
1902,545997775
1903,1133192108
1904,3214629114
1905,1557157288
1906,2415951092
1907,2436158843
1908,1588959832
1909,977116254
1910,2541173031
1911,2488251594
1912,448121227
1913,1853633100
1914,2519025210
1915,1366794918
1916,2736975259
1917,1147703460
1918,1374693275
1919,2697682805
1920,1823771624
1921,2044247969
1922,3210979640
1923,2711514318
1924,2521246098
1925,1387647991
1926,752687834
1927,2285571678
